Posting Date,Entry Type,Document Type,Document No.,Item No.,Description,Brand Code,Production Date,Expiration Date,Lot No.,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Net Weight,Quantity (Source UOM),Sales Amount (Actual),Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.,Item Category Code,Product Group Code
5/23/2019,Sale,Sales Shipment,SHP103321,01-02-003-NC,"Non-Cert. Broccoli Crowns, 20 lb...",,,5/21/2020,G-RG-141,DURHAM,-1,-1,0,0,-1,27,-19,0,No, ,6150,BROCCOLI,
5/23/2019,Sale,Sales Shipment,SHP103320,03-53-002-OG,"OG All Purpose Flour, 25 lb.",,,,LM-143,DURHAM,-8,-8,0,0,-8,171.28,-137,0,No, ,6149,GROC FLOUR GRAINS,
5/23/2019,Sale,Sales Shipment,SHP103319,01-18-037-OG,"OG Summer Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6148,SALAD MIX,
5/23/2019,Sale,Sales Shipment,SHP103319,03-53-010-OG,OG Malted X,,,5/22/2020,LM-143,DURHAM,-1,-1,0,0,-1,44.82,-35.85,0,No, ,6147,GROC FLOUR GRAINS,
5/23/2019,Sale,Sales Shipment,SHP103319,03-53-005-OG,"OG Unbleached Bread Flour, 25 lb.",,,,LM-143,DURHAM,-2,-2,0,0,-2,44.7,-35.76,0,No, ,6146,GROC FLOUR GRAINS,
5/23/2019,Sale,Sales Shipment,SHP103319,03-53-005-OG,"OG Unbleached Bread Flour, 25 lb.",,,,LM-135,DURHAM,-1,-1,0,0,-1,22.35,-17.88,0,No, ,6145,GROC FLOUR GRAINS,
5/23/2019,Sale,Sales Shipment,SHP103318,03-34-022-NC,"Non-Cert. Providence Goat Cheese, Wheel",,,11/15/2020,GLD-135,DURHAM,-1,-1,0,-4.98,-1,114.89,-82.22,0,No, ,6144,GROCERY CHEESE,
5/23/2019,Sale,Sales Shipment,SHP103318,03-34-022-NC,"Non-Cert. Providence Goat Cheese, Wheel",,,10/11/2019,GLD-130,DURHAM,-1,-1,0,-5.46,-1,114.89,-514.71,0,No, ,6143,GROCERY CHEESE,
5/23/2019,Sale,Sales Shipment,SHP103318,03-34-021-NC,"Non-Cert. Lindale Cow Milk Gouda Cheese, Wheel",,,3/17/2020,GLD-075,DURHAM,-2,-2,0,-19.02,-2,307.36,-24.24,0,No, ,6142,GROCERY CHEESE,
5/23/2019,Sale,Sales Shipment,SHP103317,01-11-012-NC,"Non-Cert. Mixed Cherry Tomatoes, 10 lb",,,5/14/2020,CSN-134,DURHAM,-1,-1,0,0,-1,34,-28,0,No, ,6141,TOMATOES,
5/23/2019,Sale,Sales Shipment,SHP103317,01-18-038-OG,"OG Super Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6140,SALAD MIX,
5/23/2019,Sale,Sales Shipment,SHP103317,01-18-036-OG,"OG Spicy Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6139,SALAD MIX,
5/23/2019,Sale,Sales Shipment,SHP103317,03-27-002-NC,"Non-Cert. Jalapeno Sauerkraut, 12 x 16 oz.",,,12/1/2019,TCF-098,DURHAM,-1,-1,0,0,-1,80,-75,0,No, ,6138,GROCERY FERMENTED,
5/23/2019,Sale,Sales Shipment,SHP103317,03-27-001-NC,"Non-Cert. Dill Kraut 'n Pickles, 12 x 16 oz..",,,1/1/2020,TCF-143,DURHAM,-1,-1,0,0,-1,84,-75,0,No, ,6137,GROCERY FERMENTED,
5/23/2019,Sale,Sales Shipment,SHP103317,01-47-001-OG,"OG Red Hawaiian Turmeric, 1 lb...",,,4/26/2020,SP-116,DURHAM,-1,-1,0,0,-1,10.5,-7.5,0,No, ,6136,TURMERIC,
5/23/2019,Sale,Sales Shipment,SHP103317,01-40-008-OG,"OG Green Zucchini, GRADE 2 20 lb...",,,5/20/2020,G-WO-140,DURHAM,-1,-1,0,0,-1,23,-18,0,No, ,6135,HARD SQUASH,
5/23/2019,Sale,Sales Shipment,SHP103315,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,5/22/2020,G-STC-142,DURHAM,-1,-1,0,0,-1,45,-36,0,No, ,6134,TOMATOES,
5/23/2019,Sale,Sales Shipment,SHP103315,01-11-020-OG,"OG Mixed Heirloom Tomatoes, Grade 2, 10 lb...",,,5/20/2020,G-WO-140,DURHAM,-1,-1,0,0,-1,24,-23,0,No, ,6133,TOMATOES,
5/23/2019,Sale,Sales Shipment,SHP103314,01-18-038-OG,"OG Super Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6132,SALAD MIX,
5/23/2019,Sale,Sales Shipment,SHP103314,01-18-036-OG,"OG Spicy Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6131,SALAD MIX,
5/23/2019,Sale,Sales Shipment,SHP103314,01-30-019-OG,"OG Lemon Cucumbers, 20 lb.",,,5/21/2020,G-WO-140,DURHAM,-1,-1,0,0,-1,32,-27,0,No, ,6130,CUCUMBERS,
5/23/2019,Sale,Sales Shipment,SHP103313,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,5/7/2020,G-RG-127,DURHAM,-1,-1,0,0,-1,26,-18,0,No, ,6129,SWEET POTATOES,
5/23/2019,Sale,Sales Shipment,SHP103313,01-04-033-OG,"OG Red Kale, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-1,-1,0,-25,-1,34.5,-29,0,No, ,6128,KALES,
5/23/2019,Sale,Sales Shipment,SHP103313,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-1,-1,0,-20,-1,33,-25,0,No, ,6127,COLLARDS,
5/23/2019,Sale,Sales Shipment,SHP103312,01-11-052-OG,"OG Mixed Heirloom Grade 2, 8lb ",,,5/17/2020,G-WO-137,DURHAM,-1,-1,0,0,-1,27,-23,0,No, ,6126,TOMATOES,
5/23/2019,Sale,Sales Shipment,SHP103309,03-34-037-NC,"Non-Cert. Cheese Curds, 5lb",,,5/21/2020,ASH-123,DURHAM,-6,-6,0,-30.03,-6,159.46,-128.21,0,No, ,6125,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107735,03-34-037-NC,"Non-Cert. Cheese Curds, 5lb",,,5/21/2020,ASH-123,DURHAM,6,6,0,30.03,6,0,128.21,0,No, ,6124,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107734,03-27-005-NC,"Non-Cert. Sauerkraut, 5 gal.",,,1/1/2020,TCF-143,DURHAM,1,1,1,0,1,0,160,0,Yes, ,6123,GROCERY FERMENTED,
5/23/2019,Purchase,Purchase Receipt,RCP107734,03-33-001-NC,"Non-Cert. Ginger Pepper Jelly, 12 x 7 oz.",,,5/1/2021,TCF-143,DURHAM,2,2,2,0,2,0,120,0,Yes, ,6122,GROC JELLIES JAM,
5/23/2019,Purchase,Purchase Receipt,RCP107734,03-27-003-NC,"Non-Cert. Sauerkraut, 1 gal.",,,1/1/2020,TCF-143,DURHAM,3,3,3,0,3,0,126,0,Yes, ,6121,GROCERY FERMENTED,
5/23/2019,Purchase,Purchase Receipt,RCP107734,03-27-004-NC,"Non-Cert. Sauerkraut, 12 x 16 oz.",,,1/1/2020,TCF-143,DURHAM,5,5,5,0,5,0,350,0,Yes, ,6120,GROCERY FERMENTED,
5/23/2019,Purchase,Purchase Receipt,RCP107734,03-27-002-NC,"Non-Cert. Jalapeno Sauerkraut, 12 x 16 oz.",,,1/1/2020,TCF-143,DURHAM,1,1,1,0,1,0,75,0,Yes, ,6119,GROCERY FERMENTED,
5/23/2019,Purchase,Purchase Receipt,RCP107734,03-27-001-NC,"Non-Cert. Dill Kraut 'n Pickles, 12 x 16 oz..",,,1/1/2020,TCF-143,DURHAM,3,3,2,0,3,0,225,0,Yes, ,6118,GROCERY FERMENTED,
5/23/2019,Purchase,Purchase Receipt,RCP107733,01-18-012-OG,"OG Green Romaine Lettuce, 24 ct...",,,5/22/2020,CG-142,DURHAM,20,20,20,0,20,0,480,0,Yes, ,6117,LETTUCE,
5/23/2019,Purchase,Purchase Receipt,RCP107733,01-52-003-OG,"OG Spinach, bunched, 12 ct.",,,5/22/2020,CG-142,DURHAM,13,13,8,0,13,0,273,0,Yes, ,6116,SPINACH,
5/23/2019,Purchase,Purchase Receipt,RCP107732,01-04-022-OG,"OG Green Kale, bunched, 12 ct...",,,5/22/2020,G-CO-142,DURHAM,10,10,10,0,10,0,150,0,Yes, ,6115,KALES,
5/23/2019,Purchase,Purchase Receipt,RCP107732,01-04-032-OG,"OG Red Kale, bunched, 12ct...",,,5/22/2020,G-CO-142,DURHAM,10,10,10,0,10,0,150,0,Yes, ,6114,KALES,
5/23/2019,Purchase,Purchase Receipt,RCP107732,01-04-027-OG,"OG Lacinato ""Dino"" Kale, bunched, 12 ct...",,,5/22/2020,G-CO-142,DURHAM,10,10,10,0,10,0,150,0,Yes, ,6113,KALES,
5/23/2019,Purchase,Purchase Receipt,RCP107732,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/22/2020,G-CO-142,DURHAM,30,30,30,600,30,0,780,0,Yes, ,6112,KALES,
5/23/2019,Purchase,Purchase Receipt,RCP107732,01-04-033-OG,"OG Red Kale, bunched, 24 ct...",,,5/22/2020,G-CO-142,DURHAM,30,30,29,750,30,0,870,0,Yes, ,6111,KALES,
5/23/2019,Purchase,Purchase Receipt,RCP107732,01-04-028-OG,"OG Lacinato ""Dino"" Kale, bunched, 24 ct...",,,5/22/2020,G-CO-142,DURHAM,30,30,17,750,30,0,870,0,Yes, ,6110,KALES,
5/23/2019,Purchase,Purchase Receipt,RCP107731,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,5/22/2020,G-CO-142,DURHAM,33,0,0,0,33,0,0,0,No, ,6109,BERRIES,
5/23/2019,Purchase,Purchase Receipt,RCP107730,03-53-010-OG,OG Malted X,,,5/22/2020,LM-143,DURHAM,1,1,0,0,1,0,35.85,0,No, ,6108,GROC FLOUR GRAINS,
5/23/2019,Purchase,Purchase Receipt,RCP107730,03-53-005-OG,"OG Unbleached Bread Flour, 25 lb.",,,,LM-143,DURHAM,4,4,2,0,4,0,71.51,0,Yes, ,6107,GROC FLOUR GRAINS,
5/23/2019,Purchase,Purchase Receipt,RCP107730,03-53-002-OG,"OG All Purpose Flour, 25 lb.",,,,LM-143,DURHAM,9,9,1,0,9,0,154.13,0,Yes, ,6106,GROC FLOUR GRAINS,
5/23/2019,Purchase,Purchase Receipt,RCP107729,03-20-003-CV,"CV Original Sin Mustard, 12 x 9 oz.",,,4/15/2020,LMM-4/15/20,DURHAM,12,12,12,0,12,0,482.4,0,Yes, ,6105,GROCERY MUSTARD,
5/23/2019,Purchase,Purchase Receipt,RCP107729,03-20-001-CV,"CV Alter Boy Mustard, 12 x 9 oz.",,,3/23/2020,LMM-3/23/20,DURHAM,5,5,5,0,5,0,201,0,Yes, ,6104,GROCERY MUSTARD,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-013-NC,"Non-Cert. Chevre Classic Log Goat Cheese, 4 lb.",,,8/16/2019,GLD-8/16/19,DURHAM,5,5,5,0,5,0,180.8,0,Yes, ,6103,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-015-NC,"Non-Cert. Chevre Fig & Honey Goat Cheese, 5 oz.",,,8/13/2019,GLD-8/13/19,DURHAM,40,40,40,0,40,0,170.4,0,Yes, ,6102,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-017-NC,"Non-Cert. Chevre Plain Log Goat Cheese, 5 oz.",,,8/9/2019,GLD-8/9/19,DURHAM,20,20,20,0,20,0,81,0,Yes, ,6101,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-020-NC,"Non-Cert. Chevre Sunny Paris Goat Cheese, 5 oz.",,,8/2/2019,GLD-8/02/19,DURHAM,4,4,4,0,4,0,17.04,0,Yes, ,6100,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-020-NC,"Non-Cert. Chevre Sunny Paris Goat Cheese, 5 oz.",,,7/29/2019,GLD-7/29/19,DURHAM,4,4,4,0,4,0,17.04,0,Yes, ,6099,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-010-NC,"Non-Cert. Snow Camp Goat Cheese, 6 x 4 oz.",,,6/23/2019,GLD-6/23/19,DURHAM,2,2,2,0,2,0,42.24,0,Yes, ,6098,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-016-NC,"Non-Cert. Chevre Peppercorn Goat Cheese, 5 oz.",,,8/3/2019,GLD-8/3/19,DURHAM,8,8,8,0,8,0,34.08,0,Yes, ,6097,GROCERY CHEESE,
5/23/2019,Purchase,Purchase Receipt,RCP107728,03-34-005-NC,"Non-Cert. Sandy Creek Goat Cheese, 6 x 6 oz.",,,7/13/2019,GLD-7/13/19,DURHAM,4,4,4,0,4,0,114.96,0,Yes, ,6096,GROCERY CHEESE,
5/22/2019,Sale,Sales Shipment,SHP103307,01-18-038-OG,"OG Super Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6095,SALAD MIX,
5/22/2019,Sale,Sales Shipment,SHP103307,01-18-036-OG,"OG Spicy Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6094,SALAD MIX,
5/22/2019,Sale,Sales Shipment,SHP103307,01-40-032-OG,"OG Yellow Squash, 20 lb.",,,5/22/2020,G-WO-142,DURHAM,-2,-2,0,0,-2,58,-46,0,No, ,6093,SQUASH,
5/22/2019,Sale,Sales Shipment,SHP103307,01-40-032-OG,"OG Yellow Squash, 20 lb.",,,5/20/2020,G-WO-140,DURHAM,-3,-3,0,0,-3,87,-69,0,No, ,6092,SQUASH,
5/22/2019,Sale,Sales Shipment,SHP103307,01-09-007-OG,"OG Easter Egg Radishes, 24 ct...",,,5/17/2020,G-UH-137,DURHAM,-1,-1,0,0,-1,36,-30,0,No, ,6091,RADISHES,
5/22/2019,Sale,Sales Shipment,SHP103307,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/13/2020,G-CO-133,DURHAM,-1,-1,0,-12,-1,14,-10,0,No, ,6090,BEETS,
5/22/2019,Sale,Sales Shipment,SHP103306,01-18-037-OG,"OG Summer Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6089,SALAD MIX,
5/22/2019,Sale,Sales Shipment,SHP103306,01-11-001-NC,"Non-Cert.  Artisan Mixed Tomatoes, 10 lb. bulk",,,5/20/2020,CSN-140,DURHAM,-2,-2,0,0,-2,68,-56,0,No, ,6088,TOMATOES,
5/22/2019,Sale,Sales Shipment,SHP103306,01-52-009-OG,"OG Spinach, 3 lb",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,23,-17,0,No, ,6087,SPINACH,
5/22/2019,Sale,Sales Shipment,SHP103306,03-31-004-NC,"Non-Cert. Pecans Shelled Pieces, 1 lb.",,,5/22/2020,NCF-123,DURHAM,-10,-10,0,0,-10,79,0,0,No, ,6086,NUTS,
5/22/2019,Sale,Sales Shipment,SHP103306,01-28-014-NC,"Non-Cert. Cinnamon Cap Mushrooms, 3lb",,,5/20/2020,FFF-140,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,6085,MUSHROOMS,
5/22/2019,Sale,Sales Shipment,SHP103305,01-18-037-OG,"OG Summer Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6084,SALAD MIX,
5/22/2019,Sale,Sales Shipment,SHP103305,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,5/7/2020,G-RG-127,DURHAM,-1,-1,0,0,-1,26,-18,0,No, ,6083,SWEET POTATOES,
5/22/2019,Sale,Sales Shipment,SHP103305,03-38-004-NC,"Non-Cert. Wildflower Honey, 1 quart (44 oz.)..",,,,BWH-075,DURHAM,-2,-2,0,0,-2,28,-20.8,0,No, ,6082,GROCERY HONEY,
5/22/2019,Sale,Sales Shipment,SHP103305,01-40-008-OG,"OG Green Zucchini, GRADE 2 20 lb...",,,5/20/2020,G-WO-140,DURHAM,-1,-1,0,0,-1,23,-18,0,No, ,6081,HARD SQUASH,
5/22/2019,Sale,Sales Shipment,SHP103305,01-40-034-OG,"OG Yellow Squash, GRADE 2, 20 lb.",,,5/21/2020,G-WO-140,DURHAM,-1,-1,0,0,-1,23,-18,0,No, ,6080,SQUASH,
5/22/2019,Sale,Sales Shipment,SHP103305,01-06-007-OG,"OG Red Onions, 25 lb.....",,,5/4/2020,G-OS-124,DURHAM,-1,-1,0,0,-1,26,-22.5,0,No, ,6079,ONIONS,
5/22/2019,Sale,Sales Shipment,SHP103305,01-03-011-OG,"OG Green Cabbage, 45 lb...",,,5/15/2020,G-IN-134,DURHAM,-1,-1,0,0,-1,32,-26.76,0,No, ,6078,CABBAGE,
5/22/2019,Positive Adjmt., ,PECAN ADJUSTMENT,03-31-004-NC,"Non-Cert. Pecans Shelled Pieces, 1 lb.",,,5/22/2020,NCF-123,DURHAM,30,30,20,0,30,0,0,0,Yes, ,6077,NUTS,
5/22/2019,Negative Adjmt., ,PECAN ADJUSTMENT,03-31-001-NC,"Non-Cert. Pecans Shelled Pieces, 30 lb.",,,5/1/2020,NCF-123,DURHAM,-1,-1,0,0,-1,0,-191.27,0,No, ,6076,NUTS,
5/22/2019,Sale,Sales Shipment,SHP103304,01-60-008-OG,"OG Purple-Top Turnips, 25 lb...",,,5/17/2020,G-CO-137,DURHAM,-1,-1,0,0,-1,32,-25,0,No, ,6075,TURNIPS,
5/22/2019,Sale,Sales Shipment,SHP103304,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,5/10/2020,NJ-130,DURHAM,-4,-4,0,-160,-4,159,-128,0,No, ,6074,SWEET POTATOES,
5/22/2019,Sale,Sales Shipment,SHP103304,01-28-003-NC,"Non-Cert. Maitake Mushrooms, 3 lb...",,,5/20/2020,FFF-140,DURHAM,-1,-1,0,0,-1,36,-28.5,0,No, ,6073,MUSHROOMS,
5/22/2019,Sale,Sales Shipment,SHP103304,01-28-006-NC,"Non-Cert. King Oyster Mushrooms, 3 lb.",,,5/20/2020,FFF-140,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,6072,MUSHROOMS,
5/22/2019,Sale,Sales Shipment,SHP103304,01-28-014-NC,"Non-Cert. Cinnamon Cap Mushrooms, 3lb",,,5/20/2020,FFF-140,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,6071,MUSHROOMS,
5/22/2019,Sale,Sales Shipment,SHP103304,01-04-033-OG,"OG Red Kale, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-1,-1,0,-25,-1,34,-29,0,No, ,6070,KALES,
5/22/2019,Sale,Sales Shipment,SHP103304,01-04-028-OG,"OG Lacinato ""Dino"" Kale, bunched, 24 ct...",,,5/21/2020,G-CO-140,DURHAM,-2,-2,0,-50,-2,68,-58,0,No, ,6069,KALES,
5/22/2019,Sale,Sales Shipment,SHP103304,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-2,-2,0,-40,-2,65,-52,0,No, ,6068,KALES,
5/22/2019,Sale,Sales Shipment,SHP103304,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-1,-1,0,-20,-1,32,-25,0,No, ,6067,COLLARDS,
5/22/2019,Sale,Sales Shipment,SHP103304,01-02-003-NC,"Non-Cert. Broccoli Crowns, 20 lb...",,,5/21/2020,G-RG-141,DURHAM,-2,-2,0,0,-2,47.5,-38,0,No, ,6066,BROCCOLI,
5/22/2019,Sale,Sales Shipment,SHP103304,01-21-019-OG,"OG Red Beets, 25 lb.",,,5/15/2020,G-CO-135,DURHAM,-2,-2,0,0,-2,64,-48,0,No, ,6065,BEETS,
5/22/2019,Sale,Sales Shipment,SHP103303,01-18-038-OG,"OG Super Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6064,SALAD MIX,
5/22/2019,Sale,Sales Shipment,SHP103303,01-18-036-OG,"OG Spicy Salad Lettuce Mix, Sample bag",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,0,0,0,No, ,6063,SALAD MIX,
5/22/2019,Sale,Sales Shipment,SHP103303,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,5/14/2020,G-WT-133,DURHAM,-6,-6,0,-240,-6,246,-180,0,No, ,6062,SWEET POTATOES,
5/22/2019,Sale,Sales Shipment,SHP103303,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-5,-5,0,-100,-5,162.5,-130,0,No, ,6061,KALES,
5/22/2019,Sale,Sales Shipment,SHP103302,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-6,-6,0,-120,-6,195,-156,0,No, ,6060,KALES,
5/22/2019,Sale,Sales Shipment,SHP103302,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/17/2020,G-UH-137,DURHAM,-2,-2,0,-40,-2,65,-52,0,No, ,6059,KALES,
5/22/2019,Sale,Sales Shipment,SHP103301,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-2,-2,0,-40,-2,65,-52,0,No, ,6058,KALES,
5/22/2019,Sale,Sales Shipment,SHP103301,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/20/2020,G-CO-140,DURHAM,-1,-1,0,-20,-1,33,-25,0,No, ,6057,COLLARDS,
5/22/2019,Sale,Sales Shipment,SHP103301,01-21-019-OG,"OG Red Beets, 25 lb.",,,5/15/2020,G-CO-135,DURHAM,-1,-1,0,0,-1,33.25,-24,0,No, ,6056,BEETS,
5/22/2019,Sale,Sales Shipment,SHP103300,01-28-014-NC,"Non-Cert. Cinnamon Cap Mushrooms, 3lb",,,5/20/2020,FFF-140,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,6055,MUSHROOMS,
5/22/2019,Sale,Sales Shipment,SHP103300,01-18-027-NC,"Non-Cert. Watercress, 3 lb...",,,5/6/2020,G-CPP-127,DURHAM,-1,-1,0,0,-1,23.5,-16,0,No, ,6054,LETTUCE,
5/22/2019,Sale,Sales Shipment,SHP103300,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,5/14/2020,G-CPP-134,DURHAM,-1,-1,0,0,-1,36.5,-27.5,0,No, ,6053,LETTUCE,
5/22/2019,Sale,Sales Shipment,SHP103300,01-18-033-OG,"OG Super Lettuce Mix, 3 lb",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,21.75,-18,0,No, ,6052,LETTUCE,
5/22/2019,Sale,Sales Shipment,SHP103300,01-18-031-OG,"OG Spicy Lettuce Mix, 3 lb.",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,21.75,-18,0,No, ,6051,LETTUCE,
5/22/2019,Sale,Sales Shipment,SHP103300,01-18-034-OG,"OG Summer Salad Lettuce Mix, 3 lb",,,5/21/2020,HB-141,DURHAM,-1,-1,0,0,-1,21.75,-18,0,No, ,6050,LETTUCE,
5/22/2019,Sale,Sales Shipment,SHP103300,01-10-089-OG,"Microgreens, Cilantro 1 oz",,,5/22/2020,GPF-142,DURHAM,-4,-4,0,0,-4,20,-16,0,No, ,6049,HERBS,
5/22/2019,Sale,Sales Shipment,SHP103300,01-10-087-OG,"Microgreens, Radish, 1oz",,,5/22/2020,GPF-142,DURHAM,-4,-4,0,0,-4,12.52,-10,0,No, ,6048,HERBS,
5/22/2019,Sale,Sales Shipment,SHP103299,01-30-009-OG,"OG Slicing Cucumbers, 20 lb...",,,5/22/2020,G-WO-142,DURHAM,-1,-1,0,0,-1,28,-22,0,No, ,6047,CUCUMBERS,
5/22/2019,Sale,Sales Shipment,SHP103299,01-11-020-OG,"OG Mixed Heirloom Tomatoes, Grade 2, 10 lb...",,,5/17/2020,G-WO-137,DURHAM,-1,-1,0,0,-1,26,-23,0,No, ,6046,TOMATOES,
5/22/2019,Sale,Sales Shipment,SHP103299,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/13/2020,G-CO-133,DURHAM,-1,-1,0,-12,-1,14,-10,0,No, ,6045,BEETS,
5/22/2019,Sale,Sales Shipment,SHP103298,01-30-015-OG,"OG English Cucumbers, 20 lb.",,,5/22/2020,G-WO-142,DURHAM,-1,-1,0,0,-1,29,-30,0,No, ,6044,CUCUMBERS,
5/22/2019,Sale,Sales Shipment,SHP103298,01-11-019-OG,"OG Mixed Heirloom Tomatoes, 10 lb...",,,5/20/2020,G-WO-140,DURHAM,-1,-1,0,0,-1,34.5,-26,0,No, ,6043,TOMATOES,
5/22/2019,Sale,Sales Shipment,SHP103298,01-11-019-OG,"OG Mixed Heirloom Tomatoes, 10 lb...",,,5/17/2020,G-WO-137,DURHAM,-5,-5,0,0,-5,172.5,-130,0,No, ,6042,TOMATOES,
5/22/2019,Sale,Sales Shipment,SHP103298,03-49-004-NC,"Non-Cert. Sorghum, 12 x 1 quart..",,,,MPS-115,DURHAM,-1,-1,0,0,-1,105,-88.96,0,No, ,6041,GROCERY SORGHUM,
5/22/2019,Sale,Sales Shipment,SHP103298,01-11-031-OG,"OG Red Grape Tomatoes, 12 ct...",,,5/22/2020,G-WJ-142,DURHAM,-3,-3,0,0,-3,87,-64.5,0,No, ,6040,TOMATOES,
5/22/2019,Sale,Sales Shipment,SHP103298,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/13/2020,G-CO-133,DURHAM,-1,-1,0,-12,-1,14,-10,0,No, ,6039,BEETS,
5/22/2019,Sale,Sales Shipment,SHP103298,01-21-019-OG,"OG Red Beets, 25 lb.",,,5/15/2020,G-CO-135,DURHAM,-2,-2,0,0,-2,64.5,-48,0,No, ,6038,BEETS,
5/22/2019,Sale,Sales Shipment,SHP103298,03-20-004-CV,"CV Original Sin Mustard, 1 Gal.",,,1/11/2020,LMM-075,DURHAM,-2,-2,0,0,-2,42.88,-35,0,No, ,6037,GROCERY MUSTARD,
5/22/2019,Sale,Sales Shipment,SHP103297,01-60-008-OG,"OG Purple-Top Turnips, 25 lb...",,,5/17/2020,G-CO-137,DURHAM,-1,-1,0,0,-1,32,-25,0,No, ,6036,TURNIPS,
5/22/2019,Sale,Sales Shipment,SHP103297,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,5/10/2020,NJ-130,DURHAM,-4,-4,0,-160,-4,159,-128,0,No, ,6035,SWEET POTATOES,
5/22/2019,Sale,Sales Shipment,SHP103297,01-09-007-OG,"OG Easter Egg Radishes, 24 ct...",,,5/17/2020,G-UH-137,DURHAM,-1,-1,0,0,-1,36,-30,0,No, ,6034,RADISHES,
5/22/2019,Sale,Sales Shipment,SHP103297,01-04-028-OG,"OG Lacinato ""Dino"" Kale, bunched, 24 ct...",,,5/21/2020,G-CO-140,DURHAM,-1,-1,0,-25,-1,34,-29,0,No, ,6033,KALES,
